frame,time_s,elbow_flexion_right,shoulder_abduction_right,knee_flexion_right,elbow_flexion_left,shoulder_abduction_left,knee_flexion_left,trunk_rotation
208,0.5777777777777777,21.499631013584057,79.65094573958896,160.09912094529392,58.34802376024168,24.68895182769244,146.7407364001651,10.395038509981314
209,0.5805555555555556,21.50879662124545,79.68585993378305,160.10879833649474,58.397423504493865,24.60426147602195,146.26765275309407,10.505995209090486
210,0.5833333333333334,21.520906561149513,79.73686937564744,160.1283114749389,58.43653143157318,24.574124025496094,145.76469269133935,10.553783150391288
211,0.5861111111111111,21.57728676949396,79.78721170169453,160.13231487618407,58.48387958133892,24.569525800171753,145.28784204714069,10.538959693125669
212,0.5888888888888889,21.590434518349003,79.76833929351722,160.12966331653925,58.51659358101531,24.488065898972312,144.94068571755327,10.529557185361957
213,0.5916666666666667,21.608526400609083,79.78714406026647,160.12879282932315,58.564877318564385,24.421589946782998,144.43027871046348,10.508163010747102
214,0.5944444444444444,21.606779244095048,79.87771452076188,160.12096372757924,58.62870983225645,24.411311507020493,143.90922076928533,10.477063542832123
215,0.5972222222222222,21.639416176363497,79.83458740292932,160.11398045590937,58.760272655067006,24.3596996169183,143.384889189738,10.485696354450326
216,0.6,21.64220470847675,79.88253563456446,160.09981336031157,58.81345543843828,24.32117180831881,142.91963961836154,10.471318199173446
217,0.6027777777777777,21.664854219687168,79.91122387895014,160.09792245075323,58.85249405066081,24.34600525020409,142.49787662074172,10.467013360617882
218,0.6055555555555555,21.696327854172285,79.95571010124536,160.0900734638679,58.89172524082081,24.31391085153214,141.9752435906877,10.453703461469123
219,0.6083333333333333,21.70586846584201,80.00235058743104,160.0741707799104,58.93767995750504,24.288771605937466,141.41843184866445,10.4439202503357
220,0.6111111111111112,21.728981921501926,80.06288441326816,160.05767890499146,58.99272719675349,24.244669987384878,140.8915485131766,10.41546530868595
221,0.6138888888888889,21.738709846351163,80.09623245796614,160.06096156181925,59.03302551451036,24.229159115017232,140.45644919174572,10.426487773659977
222,0.6166666666666667,21.755172890549158,80.15715018154958,160.04751631036103,59.077824356083894,24.192383061585417,139.8799132429357,10.450360089009115
223,0.6194444444444445,21.77420244919811,80.22131163875392,160.00296002284583,59.105169372781475,24.155746151201512,139.37452739282344,10.453827560670758
224,0.6222222222222222,21.78332798728405,80.29915189029977,159.98214156548448,59.12825590739418,24.126966374708225,138.8385810858538,10.441064540824978
225,0.625,21.7853577923478,80.3777201930156,159.92378812353533,59.17967196297601,24.091169224789848,138.2635867157999,10.371962990203548
226,0.6277777777777778,21.799441505785893,80.44934684189892,159.9051342014127,59.27901449660095,24.07476806072533,137.87109863926378,10.352703046980828
227,0.6305555555555555,21.811187263447046,80.53083337446041,159.86643498905812,59.361450170290055,24.051286832858302,137.32241418871007,10.258921106504948
228,0.6333333333333333,21.820846622634548,80.58736733880328,159.8363639484364,59.40246944923923,24.038175375236893,136.74068280932968,10.232732620945269
229,0.6361111111111111,21.83867114472691,80.66455703897485,159.81534435117362,59.43778287021196,24.05935243792221,136.200795314711,10.21192962665259
230,0.6388888888888888,21.855279492376184,80.6961814821336,159.80477274554417,59.45015654193471,24.03938376606349,135.80678705149552,10.19594876185048
231,0.6416666666666667,21.8790809303236,80.7713094362745,159.79560154404686,59.51246349568403,24.03104873385033,135.2824626848128,10.201054618421429
232,0.6444444444444445,21.9169594657511,80.83986456484013,159.78896110805377,59.55621180424942,24.01296930632029,134.78115278621897,10.230141566816537
233,0.6472222222222223,21.9461241371167,80.92899181939849,159.77981053889258,59.5849777127081,23.96328938460111,134.26387917162612,10.227052843393944
234,0.65,21.98072706816329,81.09179399942363,159.77976888649687,59.621792791871265,24.007872558734245,133.7324267059134,10.186013076593653
235,0.6527777777777778,22.013216928310186,81.21248880877971,159.77592389689065,59.651900895714384,24.04824239362116,133.3979518970852,10.1666705095555
236,0.6555555555555556,22.019556729821108,81.2980409681188,159.76857673300046,59.70505159068447,24.027759505261717,132.88138166673033,10.133843004118578
237,0.6583333333333333,22.041980102976204,81.3487390612168,159.77473234611458,59.77969132340592,24.066555590888473,132.4307909623311,10.103548831728228
238,0.6611111111111111,22.076048940754113,81.42081845143383,159.7787871914577,59.860017100648875,24.04174858104008,131.96547394298221,10.090604368705653
239,0.6638888888888889,22.126521684057725,81.4354045485501,159.77923973832006,59.91275937051576,24.017468342084666,131.6280439029374,10.0782508592535
240,0.6666666666666666,22.17951751024202,81.49757568428952,159.78243281585932,59.99560122515151,23.949442266565452,131.16508612980473,10.099206613167071
241,0.6694444444444444,22.2277734827558,81.5264264473965,159.80549247931194,60.06317056445876,23.94786936129159,130.73852696435142,10.109425013826186
242,0.6722222222222223,22.27094087175804,81.56689840929256,159.81703825489282,60.13374306061228,23.94518376875707,130.29387963406117,10.10455553147302
243,0.675,22.327979841955838,81.62180373045582,159.80752768467812,60.212254113750745,23.949853331914504,129.83453314326496,10.093074430696142
244,0.6777777777777778,22.363896019910573,81.65408051240051,159.80867574315138,60.261662139280524,23.94837747847809,129.513067171594,10.099648921667567
245,0.6805555555555556,22.419498161047184,81.70225578316058,159.80947456566898,60.32152347372074,23.91724400137429,129.08040962017589,10.139611144183057
246,0.6833333333333333,22.48571644744892,81.73790325808329,159.80255500946302,60.398897609443736,23.916376807706754,128.6124105265129,10.145777521558974
247,0.6861111111111111,22.521330022659576,81.7833185117871,159.790569366072,60.46566976296999,23.884201475464042,128.17841018337649,10.138382332832487
248,0.6888888888888889,22.530731636748065,81.80310643091556,159.7722809445699,60.501432242459856,23.913739441741534,127.89841877987057,10.078565116420304
249,0.6916666666666667,22.567646769163893,81.91133344634221,159.73749926650885,60.54141747192567,23.94883319647819,127.52497338469689,10.073816897886175
250,0.6944444444444444,22.594101505681984,81.97171507183876,159.71662217736883,60.598867870597005,23.960450982432846,127.10503419513091,10.014479097819095
251,0.6972222222222222,22.67230203179985,82.16348930668919,159.67346293663297,60.657064174570785,23.982832509555433,126.65945867840517,9.999975479826043
252,0.7,22.72854955245803,82.08872777944892,159.6532731120459,60.71875748807216,23.85230809313255,126.17709731803367,10.046746082650374
253,0.7027777777777777,22.764218790466035,82.16290106442736,159.62739931921885,60.769183534340065,23.86713287692882,125.89192100340904,9.983845558575986
254,0.7055555555555556,22.815065899156703,82.26379788583739,159.59900079669788,60.835859367607256,23.835952061324956,125.44388440614414,9.952428328590967
255,0.7083333333333334,22.86867202014047,82.32981113517786,159.57767537969613,60.909083211062516,23.791217512604828,124.99005505041303,9.949960627739685
256,0.7111111111111111,22.943078748255516,82.4008953081672,159.5500383693651,61.03220336082439,23.734418907428388,124.49604208793482,9.968706682219278
257,0.7138888888888889,22.982492366384513,82.43940751156447,159.5314642083384,61.088396467563555,23.712297503596048,124.14057198147046,9.97410568772194
258,0.7166666666666667,23.040325150435244,82.50843841593624,159.51154741014508,61.156364838903876,23.68712789692188,123.7519456341267,9.981132492157094
259,0.7194444444444444,23.08490675055918,82.5677027920857,159.49611517153377,61.20052888774557,23.624940237921244,123.38027940766173,10.0294624933003
260,0.7222222222222222,23.155240599843765,82.63723201826924,159.4613448537128,61.23939273442804,23.542724958144696,122.92782976193223,9.996927128718655
261,0.725,23.22691450325028,82.74669423830571,159.41569706670703,61.30240192581981,23.50024807678586,122.5585103779954,9.979295919359892
262,0.7277777777777777,23.244691352086296,82.80900383634486,159.38398231165448,61.36091870735222,23.475864643356296,122.29698823980128,9.965152023983029
263,0.7305555555555555,23.331512200589096,82.87646974609625,159.37423543181592,61.43361133957015,23.418716646037023,121.89109720526335,9.981535721034946
264,0.7333333333333333,23.360421085777165,82.94312007741345,159.33627596883997,61.49879495559846,23.35166516008768,121.44147927780985,9.970359184768153
265,0.7361111111111112,23.415174797384346,83.10634248158932,159.30633177538206,61.57365882588877,23.3614162567899,121.04706353469243,9.984405747761382
266,0.7388888888888889,23.443675684880503,83.15287441905413,159.27844778100328,61.62585809752958,23.319151849690815,120.73899430938661,10.008707111323073
267,0.7416666666666667,23.492085402276878,83.2315185079324,159.2363266955574,61.69579530130165,23.29561326468165,120.34124287044219,9.99898128292858
268,0.7444444444444445,23.543942494853642,83.30762420457663,159.23526645078792,61.825925520501045,23.266171855718472,119.931809493453,10.040711258769452
269,0.7472222222222222,23.64218555848753,83.37026184692446,159.21992335929312,61.93090813570657,23.201920125225158,119.55138394170369,10.083436497394414
270,0.75,23.708837800518943,83.46754490665998,159.19749366918268,62.02794926347318,23.17505808252614,119.16450405573059,10.076620650042129
271,0.7527777777777778,23.751211500024716,83.47316886923797,159.18233445104525,62.073169536799995,23.098491406106604,118.77677708958808,10.246242257106282
272,0.7555555555555555,23.822023486518788,83.50250095312077,159.17308272510945,62.254050504063535,23.021674579055833,118.33871850183587,10.371608638901469
273,0.7583333333333333,23.896941010002724,83.58673667889698,159.15401691916563,62.39051461836551,22.951771048353606,117.90142794491175,10.377908390325263
274,0.7611111111111111,23.956383550776913,83.65535012817993,159.1149068272896,62.52296410511946,22.929037374301483,117.54110964690648,10.344811832462279
275,0.7638888888888888,23.98641446743221,83.6881922609952,159.07553505659646,62.594048322547025,22.916568704841165,117.30074564818905,10.301001091613697
276,0.7666666666666667,24.04094833281724,83.76047880940821,159.04543739866935,62.68756397166537,22.922162721919875,116.93792831817936,10.257951141073203
277,0.7694444444444445,24.105649374514808,83.8117386294138,159.0279346945562,62.76196638080039,22.91964325237973,116.5490026440502,10.25455480423436
278,0.7722222222222223,24.16749684678885,83.87797372458996,158.99131252651515,62.837688800403775,22.887530947024448,116.15570965411008,10.242126398101227
279,0.775,24.252303890821867,83.97754905784467,158.96228958264635,62.95466305998777,22.872789215136397,115.74407383287046,10.224590666405726
280,0.7777777777777778,24.294539411217922,84.031625785407,158.95214511015956,62.993398950194354,22.84604319712354,115.52172324065118,10.207045863964197
281,0.7805555555555556,24.372198882482536,84.17159976400124,158.93245145920557,63.073955435532106,22.90310210628851,115.16402442462163,10.1983331809564
282,0.7833333333333333,24.480492129650955,84.2506722166849,158.92820092239907,63.13461197324269,22.93271793394028,114.79404190258599,10.187207518111572
283,0.7861111111111111,24.55957662141874,84.30480873860675,158.91441256050985,63.2167561331978,22.920218983184192,114.41484383010678,10.159522808317128
284,0.7888888888888889,24.603003926791974,84.26617088344418,158.90125278132217,63.28948084060082,22.856876809082053,114.16104396055162,10.10379838167908
285,0.7916666666666666,24.675632813482714,84.26100571007646,158.88976191953472,63.357553132110915,22.817937850677108,113.77982478662611,10.063397427019208
286,0.7944444444444444,24.756869774474517,84.26451301091998,158.8473559149556,63.47136902350477,22.735624043025656,113.42856891780427,10.039546821849543
287,0.7972222222222223,24.86949922512508,84.27190595878,158.8158122865796,63.523973600354026,22.670511062937297,113.10821493075693,10.024470782700877
288,0.8,24.968733320052497,84.37435108778138,158.78339784775133,63.5856122044506,22.657156790066836,112.7251076401918,10.000969075162308
289,0.8027777777777778,25.0225290602307,84.50736801834907,158.76839450033214,63.70183274859854,22.753007141973857,112.54116228844357,9.9360418785337
290,0.8055555555555556,25.121557201581474,84.50835182763633,158.70269298242582,63.799122235022374,22.637742084224907,112.0754197510167,9.889110403453376
291,0.8083333333333333,25.212308086684203,84.62778538118259,158.66765160239405,63.85283356243516,22.679518893005405,111.85037855951747,9.720784924348887
292,0.8111111111111111,25.283534868062098,84.69333644812215,158.63739693962663,63.89815847970554,22.663276247216004,111.53751093807047,9.774958863791781
293,0.8138888888888889,25.312397209490115,84.72507428558242,158.6259775674724,63.94784660483392,22.635095678716326,111.30785782275474,9.794460473854995
294,0.8166666666666667,25.38432906193878,84.70636249634829,158.56804848167783,64.02181575021322,22.547554665191303,110.97867688633262,9.67026953037018
295,0.8194444444444444,25.469803886279138,84.73786376547633,158.52349164719442,64.14911608927295,22.470562790596368,110.73847486755078,9.54636566769571
296,0.8222222222222222,25.568177526682753,84.78413453426163,158.50320829406826,64.20793961414782,22.40942996090593,110.48965879956005,9.551432142732803
297,0.825,25.65962857946589,84.82601902637653,158.48149141729917,64.25928497481368,22.40363632852061,110.1948553383862,9.490550949185444
298,0.8277777777777777,25.73542333802994,84.84741033421214,158.47106375224806,64.29666202810377,22.362921748944988,110.01805307181327,9.449103139653955
299,0.8305555555555556,25.822404214735233,84.88466636367973,158.46178270156048,64.38304660878566,22.318512004583816,109.75894653771822,9.4239427384893
300,0.8333333333333334,25.88969348885507,84.98189278170209,158.44859207803674,64.49264100581163,22.354432555254256,109.49466552332014,9.40819070830419
301,0.8361111111111111,25.94951454610191,85.04107207718056,158.42752441264025,64.6405959647544,22.289456745671338,109.24214009334331,9.308494825197927
302,0.8388888888888889,25.987423734271925,85.07215319980165,158.42148888588724,64.73535552036938,22.253689204821256,109.05770667108698,9.285233814249276
303,0.8416666666666667,26.04652029511755,85.12297715682074,158.41132342082756,64.80481914740153,22.209678979409524,108.85408682910605,9.117001654919255
304,0.8444444444444444,26.112596268897118,85.16143748668003,158.40314019101663,64.83843334778412,22.192953002127254,108.6018324518137,9.045485894137158
305,0.8472222222222222,26.191382587557474,85.20020904449756,158.40548319125602,64.8696655961373,22.11157465174828,108.31829106029683,9.01850103648865
306,0.85,26.276573932300558,85.26600740568884,158.37314756248546,64.92340015871727,22.083411746557125,108.02416926151895,8.869482711284
307,0.8527777777777777,26.323017900883045,85.30278458612999,158.3649786174177,64.98534898720207,22.080397546445962,107.78400173349554,8.808375719723283
308,0.8555555555555555,26.397079098723918,85.34831126479048,158.389606845184,65.12191787188816,22.06124860488905,107.70204133341667,8.610184064114346
309,0.8583333333333333,26.471230317117662,85.41485625251507,158.40968120655867,65.1864760638594,22.053426437812764,107.4594993367722,8.511644916802995
310,0.8611111111111112,26.53710091638713,85.48468744865642,158.4287327856002,65.25749893632224,22.02713858780039,107.24623969330115,8.422747723872732
311,0.8638888888888889,26.5670247026508,85.55108505609157,158.43371120888108,64.9080013728579,22.01419575890415,107.06769216816446,8.406633106924229
312,0.8666666666666667,26.631560358653736,85.63065131740827,158.4449916544063,64.80079401807981,21.990416521780656,106.80543631676365,8.351816186223056
313,0.8694444444444445,26.71837463273419,85.6877495079948,158.4322729334685,64.92475859733801,21.894571201680446,106.62734608916433,8.183452628069087
314,0.8722222222222222,26.798371050062634,85.79742323466853,158.42557517508115,65.01680969985195,21.871843924511158,106.43130622339493,8.072857166778727
315,0.875,26.893760725699885,85.87376863282618,158.40921641627645,65.09851749920739,21.84478334654192,106.25158615608885,7.821496362536131
316,0.8777777777777778,26.938424887388177,85.90781414288918,158.4094340084726,65.13297958936798,21.807114425977485,106.11720014280887,7.7460419791528
317,0.8805555555555555,27.006951651728713,85.9582301867716,158.41370186798943,65.15741198677921,21.74298948295621,105.79908307947666,7.875203539369375
318,0.8833333333333333,27.076698799034396,86.009818381669,158.41351920741457,65.20276760155268,21.709568522377513,105.65063449995826,7.691869452424251
319,0.8861111111111111,27.122477013114345,86.06310929482567,158.40882622639177,65.32949478688495,21.699912978839677,105.47615041756703,7.528920735579139
320,0.8888888888888888,27.164010880221063,86.08581738615733,158.40712174246016,65.41761329807797,21.68333086209287,105.30744397488965,7.609937554622642
321,0.8916666666666667,27.248328363288287,86.12679292126619,158.39665162930706,65.50183892919475,21.641647687357004,105.13226775590377,7.460055440883219
322,0.8944444444444445,27.36052764920887,86.17195699340076,158.359772338876,65.58398945293864,21.640404190304817,105.01069583572145,7.244541026248824
323,0.8972222222222223,27.45712954306164,86.23241870722363,158.34758097131171,65.68184311170855,21.588426526429327,104.80642877826133,7.118127960899327
324,0.9,27.523863717891405,86.30522841640042,158.34393817821703,65.75319640370677,21.601998662367844,104.73590624994434,6.804784290079959
325,0.9027777777777778,27.57044946929173,86.35130850431835,158.32559356188048,65.70425981246619,21.606526082976455,104.90885170111018,6.257402016645942
326,0.9055555555555556,27.627079601478645,86.38920517741708,158.32026884705576,65.7452684953066,21.58822524370556,105.15284837972628,5.361346203229855
327,0.9083333333333333,27.698546437258607,86.43598587656514,158.2778717175669,65.86456519989902,21.549128846514947,105.38119366273479,4.3862365760175575
328,0.9111111111111111,27.80090827307158,86.47278597608484,158.2629469794876,65.9699473412027,21.49722040057943,105.65555701771628,3.6408912405923917
329,0.9138888888888889,27.848117703856463,86.47283475604833,158.24347478072127,66.02432877233771,21.423244606107144,105.75895082456847,3.2444457106222067
330,0.9166666666666666,27.916705851710027,86.57342873856706,158.23295668482007,66.09367282164192,21.440773262197617,105.72169444056009,2.8628373320989686
331,0.9194444444444444,27.988975155770902,86.61670100281029,158.23872074555402,66.17936631990008,21.421319106844482,105.55239559986576,2.744430304872729
332,0.9222222222222223,28.05912672838894,86.6325675189315,158.24163531369996,66.25714585706935,21.33816927035135,105.37199871436017,2.80876998915435
333,0.925,28.145004870959994,86.66277338509286,158.2300629199202,66.34715280537598,21.29644210287386,105.05947344138588,2.926174796414046
334,0.9277777777777778,28.190074686705266,86.7013303030531,158.21140301529636,66.4623171548954,21.258212371291876,104.81385794471736,3.006970088749874
335,0.9305555555555556,28.25599829117555,86.73504476302536,158.1942523683838,66.57962046842991,21.1764269950579,104.57242109008253,3.1687591928845955
336,0.9333333333333333,28.366429854291365,86.76945388572388,158.17756225119894,66.6497995457837,21.15533875344838,104.36007532176008,3.252133412042939
337,0.9361111111111111,28.440314632528995,86.8229504443595,158.1691204410746,66.74873192470133,21.13385483560269,104.1062848190489,3.2983645489840074
338,0.9388888888888889,28.485333425548085,86.82810945160473,158.1679351107327,66.82866119806694,21.120332669773028,103.96496651502629,3.2402441654476304
339,0.9416666666666667,28.530946763151988,86.8293946206969,158.1691096243178,66.93516860632371,21.094304865702323,103.73587140455679,3.223154890441073
340,0.9444444444444444,28.585838017615288,86.81708346741341,158.18305099983704,67.02617116398423,21.03410712165863,103.52125295922194,3.236252677973706
341,0.9472222222222222,28.693359408759655,86.8110216972556,158.2026162811995,67.10501641050062,20.964937408196867,103.38491901695011,3.2139938453557018
342,0.95,28.793496187470396,86.83673702392376,158.2013353438132,67.215466588194,20.94130841954873,103.15517090326095,3.1160462706072787
343,0.9527777777777777,28.85775091452763,86.86633238138798,158.2047994758808,67.28234330079862,20.889447746526937,103.04195022543993,3.0628575276570915
344,0.9555555555555556,28.923509759415712,86.8841216776238,158.2182169575026,67.37935465720001,20.83906539561219,102.92602745205178,3.035093344699654
345,0.9583333333333334,28.988828221295584,86.91001166753462,158.2253948524904,67.49990135821517,20.786105469572306,102.75688641427871,2.957668124724039
346,0.9611111111111111,29.045447695192017,86.96952955324892,158.22723036826315,67.60105322307064,20.75543675100679,102.62379032019699,2.9139142884466342
347,0.9638888888888889,29.066994213625073,87.0194012654642,158.22979898648353,67.58917955695374,20.732293072576567,102.52951066747835,2.8351425409811304
348,0.9666666666666667,29.147563345327224,87.08407912382162,158.24780112310927,67.6123733261661,20.72628770463213,102.30270563755028,2.785095592062976
349,0.9694444444444444,29.247595270447178,87.11390815406052,158.24882436451412,67.69397048352674,20.699900176330534,102.13081318411663,2.759364636802651
350,0.9722222222222222,29.346323662294907,87.10540738773392,158.25333105736738,67.79952579130693,20.64951323877303,101.92090479884212,2.8137867707207547
351,0.975,29.427655163698407,87.18589311217866,158.26538052542554,67.9326780788176,20.714975317952423,101.84255905369801,2.5374828526516935
352,0.9777777777777777,29.47627924261026,87.23308694483094,158.25372241288127,67.9969655590977,20.70734796672568,101.76790349458646,2.483568467339293
353,0.9805555555555555,29.568826908895648,87.26977644175143,158.26527127934148,68.09834778385846,20.65457788280638,101.54224739697581,2.5184759355480795
354,0.9833333333333333,29.645650349836824,87.29962968875238,158.25229520119564,68.1929003528288,20.657252378193444,101.17020997347197,2.588412431519351
355,0.9861111111111112,29.678915852345263,87.38908213827847,158.2448972125747,68.36364215337194,20.65587161540742,100.7333249072466,2.891189463687129
356,0.9888888888888889,29.696618683825474,87.44615792964255,158.2405943580634,68.4170462894685,20.62674819342228,100.74219531096206,2.761205430482502
357,0.9916666666666667,29.757722522146967,87.52432983429202,158.24817949053676,68.52291209742363,20.602979760100208,100.67710733079849,2.6188933287119336
358,0.9944444444444445,29.83059928530258,87.56457562907738,158.26452019725855,68.64515723512643,20.615950074042015,100.6035818660331,2.5021423905114215
359,0.9972222222222222,29.883382677271882,87.58568917089241,158.2814871280546,68.74224774061109,20.619522877620582,100.50547535037825,2.486015385820191
360,1.0,29.954238376163275,87.59817741102114,158.28892618230822,68.83948871426593,20.58073036655474,100.36471849020626,2.34628738805656
361,1.0027777777777778,29.956087447666626,87.61016423434621,158.27646258700565,68.90863648241971,20.575373982653446,100.24372564363854,2.3026713248907322
362,1.0055555555555555,29.998110139986675,87.62731560608842,158.27946259204893,68.9961099538809,20.55718132771048,100.09127205988808,2.293503714969234
363,1.0083333333333333,30.0537570494775,87.65199566427052,158.28291576292008,69.09807154739116,20.533262624080887,99.86630289768135,2.3369875091280576
364,1.011111111111111,30.103276783040567,87.66792605070721,158.30755240827688,69.20649115068733,20.4663785625454,99.7161430931779,2.316924837030462
365,1.0138888888888888,30.158901673106367,87.70592820788617,158.31615191887624,69.25987727133864,20.42586894515631,99.5844725093936,2.3495090985464917
366,1.0166666666666666,30.182842670956123,87.72685489665562,158.3081183223209,69.35167191710791,20.376407045196654,99.37174964797497,2.338015896330237
367,1.0194444444444444,30.16432514123855,87.76604973367232,158.29662612214503,69.37584091245864,20.354797781431632,99.23760958098023,2.2374935091408084
368,1.0222222222222221,30.213114024606618,87.87943674528923,158.29640597485405,69.40590046718873,20.429347928396457,99.06313200543983,2.2834992659735183
369,1.025,30.28229099708971,87.93792441007182,158.32668619642496,69.49493264379034,20.423571197653867,98.92006758702288,2.156073776733823
370,1.0277777777777777,30.34325088190416,88.00582756052647,158.3025430891986,69.55595442826004,20.45486280113954,98.78827071597998,2.1397456320556105
371,1.0305555555555554,30.410487901242917,88.09173374112025,158.2974906031791,69.68838516953952,20.52335004900877,98.61299190163231,2.04236702613036
372,1.0333333333333334,30.47281407327153,88.2298362869402,158.2810894591758,69.84442694581645,20.626707838015193,98.41777266725146,1.9509739627991383
373,1.0361111111111112,30.557770361670745,88.28057568057454,158.287219944265,69.92133164899695,20.591225339048606,98.31330257105414,1.9685609257527985
374,1.038888888888889,30.606345616490902,88.30023251296684,158.26199192426174,69.9983921056492,20.540717638923773,98.18193876238307,1.8686182584471618
375,1.0416666666666667,30.680746093663974,88.36968767101014,158.25551123041697,70.1228652202144,20.487287457256553,98.01659910221031,1.8396425853382763
376,1.0444444444444445,30.767101265338063,88.37288498501243,158.259365363892,70.22629175057139,20.4346528941568,97.91935817197664,1.803869385570265
377,1.0472222222222223,30.83796417158482,88.38827098125448,158.2779052055735,70.31871232598183,20.433092518432282,97.79415430466365,1.857188956622457
378,1.05,30.829239514780596,88.41679343876737,158.25649151346892,70.43793144761277,20.522388244519977,97.6003872176208,1.6542798310871714
379,1.0527777777777778,30.874275010892234,88.44593042380232,158.26493006113157,70.50891669175157,20.511449682673334,97.54572154811683,1.586609612371613
380,1.0555555555555556,30.938056672426594,88.48124798716793,158.2850018900858,70.59121698806828,20.466669869457018,97.48750921421595,1.6792180607075051
381,1.0583333333333333,31.000814223973432,88.49532706012583,158.28989304165268,70.67657484729592,20.46488463224481,97.31664816641037,1.6096359361607482
382,1.0611111111111111,31.082109808790026,88.58822405722549,158.30797550758174,70.8323209802562,20.59133946749203,97.29507406304616,1.333696013607397
383,1.0638888888888889,31.123986464753166,88.6227945367745,158.33084121857812,70.88904161604142,20.54512992899279,97.23028818046278,1.3092211078634473
384,1.0666666666666667,31.209257518340284,88.67344470587985,158.36433786829824,70.87497001733124,20.35454595280596,97.13269760287308,1.5755600541125236
385,1.0694444444444444,31.27399881111451,88.73628379850486,158.38414989257117,70.89985878479595,20.28321397418121,97.05118645464049,1.7185034788931588
386,1.0722222222222222,31.328930640350983,88.80741161783443,158.35284042122578,70.96441217276899,20.303114124007518,96.89666071339705,1.5100160855595604
387,1.075,31.33730334666517,88.85307187998174,158.332148380655,71.01521496452503,20.311723068318226,96.76393093676785,1.4231734421583464
388,1.0777777777777777,31.392811353009506,88.8894524997343,158.3332670168407,71.12388985072374,20.307246176707974,96.63508487748304,1.4086955539473582
389,1.0805555555555555,31.46590778207614,88.9266169605536,158.33605219681473,71.22186213804954,20.314989910057125,96.46747480887926,1.4332179931734665
390,1.0833333333333333,31.46086951964766,88.95678921340978,158.35829304416427,71.33426410592742,20.342897845158838,96.33116029605813,1.389516058137262
391,1.086111111111111,31.48202573014451,88.96674981711865,158.4220652436015,71.44960875966862,20.36519244287888,96.25211791549302,1.3406952063532542
392,1.0888888888888888,31.52123139605293,88.99818358396739,158.4274038152886,71.55499853875521,20.3642690879169,96.1439213951953,1.3977807647754437
393,1.0916666666666666,31.583932745846177,89.04993036529947,158.41873001506758,71.67952367157324,20.397111402838018,95.99959449514553,1.3616021212865468
394,1.0944444444444446,31.636191422731866,89.07313967909963,158.43068032383536,71.67069969894058,20.374634612890667,95.94344259500004,1.2377846845593863
395,1.0972222222222223,31.69211529423006,89.09151982037315,158.45255837864673,71.7127183600849,20.38655053836439,95.99657458301937,1.2253858941765265
396,1.1,31.741227451617668,89.09736142385452,158.46203123127788,71.8248564307761,20.396426759944195,95.94693456225279,1.002982372457162
397,1.1027777777777779,31.76559283194413,89.11388467272855,158.48280906223837,71.88505072299705,20.418858916913276,95.89454134369701,0.9449405602342897
398,1.1055555555555556,31.80419438184889,89.17162636935802,158.49470604025095,71.99782430035728,20.465581264165326,95.87976464025694,0.8123729203424537
399,1.1083333333333334,31.886620792811293,89.17942255250888,158.500666707287,72.09343365600132,20.493764036978906,95.82651306842642,0.6424772340169562
400,1.1111111111111112,31.95002801162495,89.17549498323243,158.49087277832402,72.18502127138918,20.508310610400624,95.79736482900957,0.615609370428225
401,1.113888888888889,31.966303750713358,89.15737080840631,158.48262426620357,72.25533622920656,20.493285553875204,95.74317698716368,0.6463282082166354
402,1.1166666666666667,31.950583167810468,89.18657540461233,158.46488078640323,72.3570953230608,20.497592086767266,95.37943864408936,0.7725322293468905
403,1.1194444444444445,31.98201586838012,89.18109389989266,158.45869220451172,72.43822535235863,20.520606205689056,95.06708496784209,0.9103098418162399
404,1.1222222222222222,32.01306712157936,89.20242087075025,158.44225922270684,72.53728080194794,20.533589567185995,94.81933711596417,1.3538527004066345
405,1.125,32.13099925059517,89.18624680748803,158.4754322421746,72.67548220793614,20.53134561239693,94.90620222200573,1.076979838072188
406,1.1277777777777778,32.18432759155859,89.2242670571556,158.48911509890598,72.75286441841506,20.557099294722217,94.8045279166531,1.0426090746438799
407,1.1305555555555555,32.27657263310749,89.23073961205372,158.50661283945948,72.7935738165928,20.55040931222093,94.76934100798765,0.9170359060297189
408,1.1333333333333333,32.43160957240232,89.2249098108944,158.5144929815099,72.89232472463848,20.54780059690709,94.73116621829723,0.7225445809629408
409,1.136111111111111,32.52415227563965,89.28770245635377,158.52778107792696,73.00591746233552,20.558784755974525,94.66807691741735,0.65910932355754
410,1.1388888888888888,32.56401886740494,89.2641976500335,158.540287604079,73.08468442146392,20.55150088234434,94.72212107271353,0.5441766353180457
411,1.1416666666666666,32.55619646569731,89.24511254735665,158.57300487001663,73.1978854454704,20.56199079951861,94.62751133424892,0.43095343456533447
412,1.1444444444444444,32.57390698667393,89.24436021516037,158.58215215918665,73.29016924577176,20.556104058329886,94.60654757250109,0.4022501219816385
413,1.1472222222222221,32.63703211169444,89.2491322993739,158.58786023746185,73.38787687142592,20.583857083667176,94.63921580850585,0.40439209278150207
414,1.15,32.73116221881652,89.24959508876702,158.6025511655723,73.49895423336574,20.588211937624504,94.56637273388661,0.4105285150346072
415,1.1527777777777777,32.720926194173316,89.2735919274439,158.59691933697832,73.57020804880449,20.600820323702937,94.5165497454122,0.39583254116326005
416,1.1555555555555554,32.77688610762982,89.2922017400257,158.59054050766395,73.64266442180582,20.594060085457812,94.5810118101696,0.3741166353326625
